step,reward,done,allocated_slots,target_packets_delivered,target_cluster,target_ch,target_member_count,raw_packets_delivered,weighted_packets_delivered,raw_idle_energy_j,weighted_idle_energy_j,raw_deaths,weighted_deaths,raw_high_harvest_alignment,weighted_high_harvest_alignment,raw_declining_allocation,weighted_declining_allocation,raw_queue_fairness,weighted_queue_fairness,optimizer_seed,checkpoint_sha256,schedule_seed,target_rank,rollout_seed,gamma,discounted_return
116,0.8566972494015581,0,12,12,2,73,28,0.42857142857142855,0.8163265306122448,-0.0264,-0.3437500000000001,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.023809523809523808,-0.05952380952380952,0.6491938185310079,0.32459690926550394,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,18.513663757487024
117,2.3389698736637508,0,12,12,2,38,10,1.2,2.2857142857142856,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.1,0.25,-0.1,-0.25,0.606511175898931,0.3032555879494655,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,17.835319705136833
118,1.2750730008984725,0,12,12,2,73,16,0.75,1.4285714285714286,-0.0216,-0.2812500000000001,-0.0,-0.0,0.041666666666666664,0.10416666666666666,-0.10416666666666666,-0.26041666666666663,0.5680031446540881,0.28400157232704404,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,15.652878617649577
119,1.6146324060977524,0,12,12,2,38,15,0.8,1.5238095238095237,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.08888888888888888,0.22222222222222218,-0.06666666666666667,-0.16666666666666666,0.5705346534653465,0.28526732673267324,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,14.523035976516267
120,1.9291387051610096,0,12,12,2,38,11,1.0909090909090908,2.0779220779220777,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.0303030303030303,0.07575757575757575,-0.1212121212121212,-0.303030303030303,0.6569787090233187,0.32848935451165934,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,13.038791485271226
121,0.5373119047619046,0,12,12,2,80,40,0.3,0.5714285714285714,-0.0264,-0.3437500000000001,-0.0,-0.0,0.041666666666666664,0.10416666666666666,-0.03333333333333333,-0.08333333333333333,0.5776,0.2888,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,11.221871495060824
122,0.5742097382803044,0,12,12,2,42,43,0.27906976744186046,0.5315614617940199,-0.0264,-0.3437500000000001,-0.0,-0.0,0.03875968992248062,0.09689922480620154,-0.015503875968992248,-0.03875968992248062,0.6565174832051276,0.3282587416025638,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,10.792484434645374
123,0.8336658528583006,0,12,12,2,20,24,0.5,0.9523809523809523,-0.0264,-0.3437500000000001,-0.0,-0.0,0.013888888888888888,0.03472222222222222,-0.05555555555555555,-0.13888888888888887,0.6584031342880302,0.3292015671440151,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,10.32148959228795
124,0.8535796747130011,0,12,12,2,78,23,0.5217391304347826,0.9937888198757763,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.014492753623188404,0.03623188405797101,-0.05797101449275362,-0.14492753623188404,0.6244730140222761,0.31223650701113803,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,9.58366034285823
125,0.6600830035280091,0,12,12,2,74,30,0.4,0.7619047619047619,-0.0264,-0.3437500000000001,-0.0,-0.0,0.02222222222222222,0.055555555555555546,-0.04444444444444444,-0.11111111111111109,0.5949675943576058,0.2974837971788029,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,8.818263301156797
126,0.811059604228459,0,12,12,2,47,23,0.5217391304347826,0.9937888198757763,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.014492753623188404,0.03623188405797101,-0.08695652173913042,-0.21739130434782603,0.6843604092850757,0.34218020464253784,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,8.240586159221
127,0.6027330335812411,0,12,12,2,47,39,0.3076923076923077,0.5860805860805861,-0.0264,-0.3437500000000001,-0.0,-0.0,0.04273504273504273,0.10683760683760682,-0.017094017094017092,-0.04273504273504273,0.5925997667961821,0.29629988339809105,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,7.504572277770244
128,0.7348148127468819,0,12,12,2,43,34,0.35294117647058826,0.6722689075630253,-0.0264,-0.3437500000000001,-0.0,-0.0,0.04901960784313725,0.12254901960784312,-0.0196078431372549,-0.049019607843137254,0.6655329868383016,0.3327664934191508,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,6.971554792110103
129,0.8121169048874728,0,12,12,2,12,26,0.46153846153846156,0.8791208791208791,-0.0264,-0.3437500000000001,-0.0,-0.0,0.02564102564102564,0.0641025641025641,-0.05128205128205128,-0.1282051282051282,0.6816971797383159,0.34084858986915795,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,6.299737352892143
130,1.985694810963628,0,12,12,2,38,13,0.9230769230769231,1.7582417582417582,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.07692307692307693,0.19230769230769232,-0.02564102564102564,-0.0641025641025641,0.6984958490334835,0.34924792451674175,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,5.543050957580475
131,0.0,0,0,0,2,10,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,3.593289036986714
132,2.09815251946753,0,12,12,2,73,14,0.8571428571428571,1.6326530612244896,-0.021600000000000005,-0.2812500000000001,-0.0,-0.0,0.16666666666666669,0.4166666666666667,-0.0,-0.0,0.6601655831527476,0.3300827915763738,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,3.6295848858451656
133,1.1892858931365125,0,12,12,2,46,17,0.7058823529411765,1.3445378151260505,-0.0216,-0.2812500000000001,-0.0,-0.0,0.0196078431372549,0.049019607843137254,-0.0980392156862745,-0.24509803921568624,0.6441530187660218,0.3220765093830109,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,1.5469013801794296
134,0.36122776468981527,1,0,0,2,7,39,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.7224555293796305,0.36122776468981527,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,2,20283816,0.99,0.36122776468981527
0,2.352678571428571,0,5,5,3,45,5,1.0,1.9047619047619047,-0.004,-0.05208333333333335,-0.0,-0.0,0.06666666666666667,0.16666666666666666,-0.06666666666666667,-0.16666666666666666,1.0,0.5,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,117.88261729787526
1,1.1097647392290246,0,12,12,3,77,21,0.5714285714285714,1.0884353741496597,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.07936507936507936,0.1984126984126984,-0.047619047619047616,-0.11904761904761904,0.5714285714285714,0.2857142857142857,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,116.6969078044916
2,0.0,0,0,0,3,57,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,116.7546899649117
3,0.6062059082892415,0,12,12,3,76,27,0.4444444444444444,0.8465608465608465,-0.0264,-0.3437500000000001,-0.0,-0.0,0.024691358024691357,0.06172839506172839,-0.07407407407407407,-0.18518518518518517,0.4537037037037037,0.22685185185185186,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,117.93403026758759
4,0.4361772486772485,0,12,12,3,73,31,0.3870967741935484,0.7373271889400921,-0.024000000000000004,-0.3125000000000001,-0.0,-0.0,0.02150537634408602,0.05376344086021505,-0.08602150537634409,-0.21505376344086022,0.34528076463560337,0.17264038231780168,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,118.51295389828115
5,2.3427483974358974,0,7,7,3,57,6,1.1666666666666667,2.2222222222222223,-0.0042,-0.054687500000000014,-0.0,-0.0,0.16666666666666666,0.41666666666666663,-0.2222222222222222,-0.5555555555555555,0.6282051282051282,0.3141025641025641,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,119.26947136323626
6,1.5549107142857141,0,5,5,3,57,5,1.0,1.9047619047619047,-0.0019999999999999996,-0.026041666666666668,-0.0,-0.0,0.0,0.0,-0.26666666666666666,-0.6666666666666666,0.6857142857142857,0.34285714285714286,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,118.10780097555593
7,0.5269302721088434,0,12,12,3,93,35,0.34285714285714286,0.6530612244897959,-0.0264,-0.3437500000000001,-0.0,-0.0,0.02857142857142857,0.07142857142857142,-0.03809523809523809,-0.09523809523809522,0.4828571428571429,0.24142857142857144,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,117.73019218310124
8,5.865773809523809,0,4,4,3,57,2,2.0,3.8095238095238093,-0.0007999999999999999,-0.010416666666666668,-0.0,-0.0,0.6666666666666666,1.6666666666666665,-0.0,-0.0,0.8,0.4,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,118.38713324342666
9,1.852383026381284,0,6,6,3,57,7,0.8571428571428571,1.6326530612244896,-0.0048000000000000004,-0.06250000000000003,-0.0,-0.0,0.09523809523809523,0.23809523809523808,-0.09523809523809523,-0.23809523809523808,0.5644599303135889,0.28222996515679444,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,113.6579388221241
10,0.9498089359200469,0,12,12,3,57,24,0.5,0.9523809523809523,-0.024,-0.3125000000000001,-0.0,-0.0,0.08333333333333333,0.20833333333333331,-0.041666666666666664,-0.10416666666666666,0.411522633744856,0.205761316872428,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,112.93490484418466
11,0.0,0,0,0,3,57,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,113.11625849319658
12,3.7142857142857144,0,3,3,3,57,1,3.0,5.714285714285714,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-1.0,-2.5,1.0,0.5,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,114.25884696282483
13,2.766220238095238,0,2,2,3,78,2,1.0,1.9047619047619047,-0.00039999999999999996,-0.005208333333333334,-0.0,-0.0,0.16666666666666666,0.41666666666666663,-0.0,-0.0,0.9,0.45,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,111.66117297832236
14,1.561935250768189,0,12,12,3,57,13,0.9230769230769231,1.7582417582417582,-0.0216,-0.2812500000000001,-0.0,-0.0,0.10256410256410256,0.2564102564102564,-0.17948717948717946,-0.4487179487179486,0.5545023696682464,0.2772511848341232,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,109.99490175780517
15,1.896453373015873,0,11,11,3,22,10,1.1,2.0952380952380953,-0.011,-0.14322916666666669,-0.0,-0.0,0.0,0.0,-0.13333333333333333,-0.3333333333333333,0.5555555555555556,0.2777777777777778,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,109.52824899700705
16,0.6941118533744431,0,12,12,3,51,25,0.48,0.9142857142857143,-0.024,-0.3125000000000001,-0.0,-0.0,0.0,0.0,-0.06666666666666667,-0.16666666666666666,0.5179856115107914,0.2589928057553957,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,108.71898547877898
17,4.676256837194337,0,11,11,3,55,4,2.75,5.238095238095238,-0.006599999999999999,-0.08593750000000001,-0.0,-0.0,0.16666666666666666,0.41666666666666663,-0.5,-1.25,0.7148648648648649,0.35743243243243245,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,109.1160339650551
18,1.8621133570730342,0,10,10,3,22,11,0.9090909090909091,1.7316017316017314,-0.012,-0.15625000000000006,-0.0,-0.0,0.09090909090909091,0.22727272727272727,-0.09090909090909091,-0.22727272727272727,0.5735232509426058,0.2867616254713029,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,105.49472437157651
19,0.8614320728291315,0,12,12,3,55,24,0.5,0.9523809523809523,-0.0264,-0.3437500000000001,-0.0,-0.0,0.041666666666666664,0.10416666666666666,-0.041666666666666664,-0.10416666666666666,0.5056022408963585,0.25280112044817926,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,104.67940506515504
20,0.7675336438923394,0,12,12,3,93,23,0.5217391304347826,0.9937888198757763,-0.0264,-0.3437500000000001,-0.0,-0.0,0.02898550724637681,0.07246376811594202,-0.08695652173913042,-0.21739130434782603,0.5248447204968945,0.26242236024844723,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,104.86663938618779
21,1.5953514739229022,0,12,12,3,57,14,0.8571428571428571,1.6326530612244896,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.09523809523809523,0.23809523809523808,-0.11904761904761904,-0.29761904761904756,0.5444444444444444,0.2722222222222222,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,105.15061186090449
22,1.5471471275186501,0,12,12,3,57,15,0.8,1.5238095238095237,-0.021600000000000005,-0.2812500000000001,-0.0,-0.0,0.1111111111111111,0.27777777777777773,-0.1111111111111111,-0.27777777777777773,0.6091752074182528,0.3045876037091264,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,104.60127311816322
23,0.40828699993321294,0,12,12,3,25,46,0.2608695652173913,0.49689440993788814,-0.0264,-0.3437500000000001,-0.0,-0.0,0.03623188405797101,0.09057971014492752,-0.02898550724637681,-0.07246376811594202,0.4740532959326788,0.2370266479663394,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,104.09507675822684
24,0.48405815675552505,0,12,12,3,76,33,0.36363636363636365,0.6926406926406926,-0.0264,-0.3437500000000001,-0.0,-0.0,0.0101010101010101,0.02525252525252525,-0.0404040404040404,-0.101010101010101,0.4218500797448166,0.2109250398724083,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,104.73413106898346
25,0.8343876844925394,0,12,12,3,57,21,0.5714285714285714,1.0884353741496597,-0.0264,-0.3437500000000001,-0.0,-0.0,0.015873015873015872,0.03968253968253968,-0.09523809523809523,-0.23809523809523808,0.5762300175111563,0.28811500875557816,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,105.30310395174538
26,1.8978084415584413,0,12,12,3,76,11,1.0909090909090908,2.0779220779220777,-0.0216,-0.2812500000000001,-0.0,-0.0,0.09090909090909091,0.22727272727272727,-0.1818181818181818,-0.4545454545454545,0.6568181818181819,0.32840909090909093,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,105.52395582550793
27,1.9292666245791243,0,7,7,3,22,8,0.875,1.6666666666666665,-0.006999999999999999,-0.09114583333333334,-0.0,-0.0,0.125,0.3125,-0.125,-0.3125,0.7074915824915825,0.35374579124579125,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,104.67287614540352
28,1.6115273471341935,0,12,12,3,15,13,0.9230769230769231,1.7582417582417582,-0.0216,-0.2812500000000001,-0.0,-0.0,0.05128205128205128,0.1282051282051282,-0.1282051282051282,-0.3205128205128205,0.6536865624002554,0.3268432812001277,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,103.78142375840848
29,1.6066461618092052,0,12,12,3,15,13,0.9230769230769231,1.7582417582417582,-0.0216,-0.2812500000000001,-0.0,-0.0,0.07692307692307693,0.19230769230769232,-0.15384615384615385,-0.38461538461538464,0.6439241917502787,0.32196209587513935,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,103.20191556694371
30,0.15920946477764647,0,12,12,3,70,55,0.21818181818181817,0.41558441558441556,-0.0264,-0.3437500000000001,-0.0,-0.0,0.012121212121212121,0.0303030303030303,-0.05454545454545454,-0.13636363636363635,0.38687131050767415,0.19343565525383707,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,102.62148424761061
31,4.629157287007691,0,12,12,3,57,7,1.7142857142857142,3.265306122448979,-0.014400000000000001,-0.18750000000000006,-0.0,-0.0,0.47619047619047616,1.1904761904761902,-0.0,-0.0,0.7217499481650425,0.3608749740825212,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,103.49724725538684
32,0.4825653229023535,0,12,12,3,36,33,0.36363636363636365,0.6926406926406926,-0.0264,-0.3437500000000001,-0.0,-0.0,0.0202020202020202,0.0505050505050505,-0.0505050505050505,-0.12626262626262624,0.41886441203847347,0.20943220601923673,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,99.86675754381733
33,1.383415435139573,0,1,1,3,57,2,0.5,0.9523809523809523,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.8620689655172413,0.43103448275862066,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,100.38807295041916
34,2.1604166666666664,0,7,7,3,78,5,1.4,2.6666666666666665,-0.0056,-0.07291666666666669,-0.0,-0.0,0.06666666666666667,0.16666666666666666,-0.4,-1.0,0.8,0.4,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,100.00470456088847
35,5.0206980519480515,0,6,6,3,57,3,2.0,3.8095238095238093,-0.0024,-0.03125000000000001,-0.0,-0.0,0.3333333333333333,0.8333333333333333,-0.0,-0.0,0.8181818181818182,0.4090909090909091,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,98.83261403456748
36,1.2311507936507935,0,12,12,3,62,16,0.75,1.4285714285714286,-0.0216,-0.2812500000000001,-0.0,-0.0,0.041666666666666664,0.10416666666666666,-0.10416666666666666,-0.26041666666666663,0.4801587301587302,0.2400793650793651,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,94.75951109355499
37,0.6913778063583589,0,12,12,3,55,31,0.3870967741935484,0.7373271889400921,-0.024,-0.3125000000000001,-0.0,-0.0,0.04301075268817204,0.1075268817204301,-0.04301075268817204,-0.1075268817204301,0.5331012348365337,0.26655061741826686,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,94.47309121202444
38,2.0748407186948854,0,11,11,3,19,10,1.1,2.0952380952380953,-0.015399999999999999,-0.20052083333333337,-0.0,-0.0,0.06666666666666667,0.16666666666666666,-0.13333333333333333,-0.3333333333333333,0.6935802469135802,0.3467901234567901,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,94.72900344006675
39,0.0,0,0,0,3,62,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,93.59006335492107
40,0.7894785640112741,0,12,12,3,19,24,0.5,0.9523809523809523,-0.024,-0.3125000000000001,-0.0,-0.0,0.027777777777777776,0.06944444444444443,-0.05555555555555555,-0.13888888888888887,0.4380841121495327,0.21904205607476634,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,94.5354175302233
41,0.0,0,0,0,3,62,0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,0.0,0.0,-0.0,-0.0,0.0,0.0,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,94.6928676426384
42,4.466977415966387,0,3,3,3,62,2,1.5,2.857142857142857,-0.0006,-0.007812500000000002,-0.0,-0.0,0.5,1.25,-0.0,-0.0,0.7352941176470589,0.36764705882352944,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,95.64936125519031
43,1.7063187659537011,0,12,12,3,81,15,0.8,1.5238095238095237,-0.024000000000000004,-0.3125000000000001,-0.0,-0.0,0.1111111111111111,0.27777777777777773,-0.04444444444444444,-0.11111111111111109,0.6566851509550216,0.3283425754775108,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,92.10341801941811
44,0.9012896825396824,0,12,12,3,47,26,0.46153846153846156,0.8791208791208791,-0.0216,-0.2812500000000001,-0.0,-0.0,0.07692307692307693,0.19230769230769232,-0.05128205128205128,-0.1282051282051282,0.47863247863247865,0.23931623931623933,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,91.31020126612567
45,2.7404792274052476,0,5,5,3,57,4,1.25,2.380952380952381,-0.002,-0.026041666666666675,-0.0,-0.0,0.16666666666666666,0.41666666666666663,-0.16666666666666666,-0.41666666666666663,0.7711370262390671,0.38556851311953355,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,91.32213291271312
46,0.7459880228687218,0,12,12,3,66,28,0.42857142857142855,0.8163265306122448,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.03571428571428571,-0.08928571428571427,0.4872991749891446,0.2436495874945723,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,89.47641786394735
47,1.7521494708994707,0,12,12,3,57,16,0.75,1.4285714285714286,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.08333333333333333,0.20833333333333331,-0.0,-0.0,0.730489417989418,0.365244708994709,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,89.62669680917034
48,0.8678057025279245,0,12,12,3,70,27,0.4444444444444444,0.8465608465608465,-0.024,-0.3125000000000001,-0.0,-0.0,0.037037037037037035,0.09259259259259259,-0.024691358024691357,-0.06172839506172839,0.605761316872428,0.302880658436214,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,88.76216902855644
49,1.6469387755102038,0,12,12,3,78,14,0.8571428571428571,1.6326530612244896,-0.019200000000000002,-0.2500000000000001,-0.0,-0.0,0.07142857142857142,0.17857142857142855,-0.09523809523809523,-0.23809523809523808,0.6476190476190476,0.3238095238095238,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,88.78218517780658
50,0.7794591161526645,0,12,12,3,67,26,0.46153846153846156,0.8791208791208791,-0.024,-0.3125000000000001,-0.0,-0.0,0.02564102564102564,0.0641025641025641,-0.05128205128205128,-0.1282051282051282,0.5538816022686991,0.27694080113434955,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,88.01540040635997
51,0.9390724678369484,0,12,12,3,36,25,0.48,0.9142857142857143,-0.0264,-0.3437500000000001,-0.0,-0.0,0.08,0.19999999999999998,-0.05333333333333333,-0.1333333333333333,0.6037401737691352,0.3018700868845676,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,88.11711241435081
52,1.5030803038755363,0,12,12,3,36,14,0.8571428571428571,1.6326530612244896,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.09523809523809523,-0.23809523809523808,0.6664497233973316,0.3332248616986658,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,88.05862620859986
53,1.577984829389923,0,12,12,3,36,14,0.8571428571428571,1.6326530612244896,-0.026400000000000003,-0.3437500000000001,-0.0,-0.0,0.047619047619047616,0.11904761904761904,-0.07142857142857142,-0.17857142857142855,0.6972111553784861,0.34860557768924305,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,87.42984434820639
54,2.968035714285714,0,10,10,3,67,8,1.25,2.380952380952381,-0.012,-0.15625000000000006,-0.0,-0.0,0.25,0.625,-0.08333333333333333,-0.20833333333333331,0.6533333333333333,0.32666666666666666,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,86.71905001900653
55,2.4277955488135543,0,12,12,3,67,9,1.3333333333333333,2.5396825396825395,-0.014400000000000001,-0.18750000000000006,-0.0,-0.0,0.07407407407407407,0.18518518518518517,-0.18518518518518517,-0.4629629629629629,0.7067815738175849,0.35339078690879244,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,84.59698414618263
56,0.9381202413214607,0,12,12,3,76,27,0.4444444444444444,0.8465608465608465,-0.0216,-0.2812500000000001,-0.0,-0.0,0.06172839506172839,0.15432098765432098,-0.012345679012345678,-0.030864197530864196,0.49870520927431494,0.24935260463715747,2299,F67962F4F48871D7A7BA9446F1E528A6AE381305CED4E9207DB68551392C8049,2301,3,20283817,0.99,82.99918040138292
