seed,policy,literature_baseline,idle_enabled,status,t_fnd,t_hnd,rounds,throughput,idle_energy_j,queue_fairness,energy_consumed_j,energy_efficiency_packets_per_j,dropped_stale_packets,dropped_overflow_packets,alive_at_end,right_censored,schedule_exhausted
3900,static_equal,True,True,ok,,,120,8745,33.623200000000004,0.9923534632767702,40.080207553798694,218.1874928731793,2955,0,100,True,False
3900,energy_proportional,True,True,ok,120,,120,10085,38.37479999999999,0.9937246884449851,45.49243950752383,221.685187894399,1747,0,99,True,False
3900,harvest_proportional,True,True,ok,113,,120,9268,33.62760000000001,0.9772015863517323,40.29003801984318,230.0320490001879,2591,0,97,True,False
3900,s2a2mac_adapted,True,True,ok,,,120,5365,13.6652,0.7867902118737887,17.356357629117877,309.108634117991,6388,0,100,True,False
3900,ffss_adapted,True,True,ok,,,120,8745,33.623200000000004,0.9922787825628876,40.076875321311036,218.20563429379465,2955,0,100,True,False
3900,hta_mac,True,True,ok,,,120,7290,22.559,0.9548914195771778,28.226443927829305,258.2684527544247,4509,0,100,True,False
3900,random_budgeted_diagnostic,False,True,ok,,,120,9572,30.017999999999994,0.9902982248316055,36.85179282828527,259.7431295839994,2284,0,100,True,False
